nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,code_insee_commune,nbre_pdc,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,adresse_station,Xlongitude,Ylatitude,source_grouped,horaires_grouped,gratuit_grouped,paiement_acte_grouped,paiement_cb_grouped,reservation_grouped,accessibilite_pmr_grouped,nb_prises_grouped,nb_EF_grouped,nb_T2_grouped,nb_combo_ccs_grouped,nb_chademo_grouped,nb_autre_grouped,power_ef_grouped,power_t2_grouped,power_chademo_grouped,power_ccs_grouped
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*P1946514315079936911,347021,Roulez Électrique En Haute-Garonne/JGVGCS,Parking public,,2,false,,,,," Le Pré Commun, Beauchalot 31360 France",0.866028,43.1099,gireve-2,24/7,false,true,,false,Accessibilité inconnue,2,2,2,0,0,0,0,18.0,0,0
SDEHG,200075240,contact@sdehg.fr,Freshmile SAS,web@freshmile.com,+33369246732,Freshmile,FR*S31*PJGVGCS,JGVGCS,Beauchalot,Voirie,31050,2,false,Direct,23375253182354,2017-03-01,,Parking des commerces 31360 Beauchalot,0.86942,43.1077,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,false,false,Accessible mais non réservé PMR,2,2,2,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PGUXVRY,33379,Roulez Électrique En Haute-Garonne/GUXVRY,Voirie,,2,false,,,,," Chemin de la Gardette, Boulogne-sur-Gesse 31350 France",0.647536,43.2889,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PTXSCTU,33424,Roulez Électrique En Haute-Garonne/TXSCTU,Voirie,,2,false,,,,,"19 Allée du Viognier, Auzeville-Tolosane 31320 France",1.490646,43.531058,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PATMKAN,33418,Roulez Électrique En Haute-Garonne/ATMKAN,Voirie,,2,false,,,,," Rue Jean Proudhom, Auterive 31190 France",1.47748,43.3508,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PTSMEXT,46567,Roulez Électrique En Haute-Garonne/TSMEXT,Voirie,,2,false,,,,," Avenue du Pons, Bessières 31660 France",1.60842,43.8004,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PTWTEDH,33397,Roulez Électrique En Haute-Garonne/TWTEDH,Voirie,,2,false,,,,," Place du Picon, Le Fousseret 31430 France",1.06589,43.2811,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PUKUUQS,33448,Roulez Électrique En Haute-Garonne/UKUUQS,Voirie,,3,false,,,,," Allée Jean Ferran, Fronton 31620 France",1.38989,43.8399,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PUWQHJA,33370,Roulez Électrique En Haute-Garonne/UWQHJA,Voirie,,2,false,,,,," Place de la République, Carbonne 31390 France",1.22489,43.296,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PAQCTJP,120629,Roulez Électrique En Haute-Garonne/AQCTJP,Parking public,,2,false,,,,,"11 Route du Col des Ares, Antichan-de-Frontignes 31510 France",0.667604,42.9738,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*P1380925555079968968,1009242,Roulez Électrique En Haute-Garonne/LLNBP85712PBXC,Voirie,,2,false,,,,," Promenade du Nord, Saint-Félix-Lauragais 31540 France",1.889232,43.449148,gireve-2,24/7,false,true,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
SDEHG,200075240,contact@sdehg.fr,Freshmile SAS,web@freshmile.com,+33369246732,Freshmile,FR*S31*PLLNBP85712PBXC,UFUV,Saint-Félix-Lauragais ,Voirie,31478,2,false,Direct,50069542259991,2024-01-23,,"Promenade Du Nord, 31540 Saint-Félix-Lauragais ",1.8892879700393475,43.44913852670987,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,true,false,Accessible mais non réservé PMR,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*P6890890008732796939,1009236,Roulez Électrique En Haute-Garonne/LLNBOSC1ADBQLS,Parking public,,2,false,,,,," Place de la Croix de Pierre, Le Plan 31220 France",1.120608,43.167383,gireve-2,24/7,false,true,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
SDEHG,200075240,contact@sdehg.fr,Freshmile SAS,web@freshmile.com,+33369246732,Freshmile,FR*S31*PLLNBOSC1ADBQLS,UWCY,Le Plan,Voirie,31425,2,false,Direct,50091252834914,2024-01-23,,"Place de la Croix de Pierre, 31220 Le Plan",1.1205276610017803,43.167285023721284,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,true,false,Accessible mais non réservé PMR,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*P882403433820114884,1026828,Roulez Électrique En Haute-Garonne/LLNBOQ74X1COE6,Parking public,,2,false,,,,," Les Agudes, Gouaux-de-Larboust 31110 France",0.477313,42.788008,gireve-2,24/7,false,true,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
SDEHG,200075240,contact@sdehg.fr,Freshmile SAS,web@freshmile.com,+33369246732,Freshmile,FR*S31*PLLNBOQ74X1COE6,XEPA,Gouaux-de-larboust,Voirie,31221,2,false,Direct,50034086894443,2024-03-04,,"Les Agudes Village, 31110 Gouaux-de-larboust",0.47735354817952014,42.7880177749375,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,true,false,Accessible mais non réservé PMR,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*P191702813256560040,892827,Roulez Électrique En Haute-Garonne/LLJZO7PBE2EPN3,Voirie,,2,false,,,,,"2 Route d'Ensarla, Villeneuve-lès-Bouloc 31620 France",1.42843,43.769693,gireve-2,24/7,false,true,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
SDEHG,200075240,contact@sdehg.fr,Freshmile SAS,web@freshmile.com,+33369246732,Freshmile,FR*S31*PLLJZO7PBE2EPN3,YPYW,Villeneuve-les-bouloc,Voirie,31587,2,false,Direct,50060427549282,2023-07-31,,Route d'ensarla 31620 Villeneuve-les-bouloc,1.427331290259073,43.76971180558015,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,true,false,Accessible mais non réservé PMR,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*P8773741680711606942,1009245,Roulez Électrique En Haute-Garonne/LLNBPDA2RW1LWL,Voirie,,2,false,,,,," Place de la Mairie, Arbas 31160 France",0.907128,42.996016,gireve-2,24/7,false,true,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
SDEHG,200075240,contact@sdehg.fr,Freshmile SAS,web@freshmile.com,+33369246732,Freshmile,FR*S31*PLLNBPDA2RW1LWL,ZHPN,Arbas,Voirie,31011,2,false,Direct,50066937309780,2024-01-23,,"Place de la mairie, 31160 Arbas",0.9071284851221806,42.996016127169966,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,true,false,Accessible mais non réservé PMR,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PYAQVWC,21832,SDEG32/YAQVWC,Parking public,,2,false,,,,," Boulevard du Nord, Montréal 32250 France",0.201134,43.951,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PSUVZHC,21833,SDEG32/SUVZHC,Parking public,,2,false,,,,," Allée du Colonel Parisot, Nogaro 32110 France",-0.032066,43.7578,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PWKRCQX,21837,SDEG32/WKRCQX,Parking public,,2,false,,,,," Rue Lamartine, Pavie 32550 France",0.591807,43.6078,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PTURUTF,21836,SDEG32/TURUTF,Parking public,,2,false,,,,," Rue la Fontaine, Plaisance 32160 France",0.046019,43.6044,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PATYZJR,21829,SDEG32/ATYZJR,Parking public,,2,false,,,,," Rue Élie Charlas, Preignan 32810 France",0.625572,43.712,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PDTWFUM,21848,SDEG32/DTWFUM,Parking public,,2,false,,,,," Rue des Pyrénées, Riscle 32400 France",-0.08563,43.657,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PJSVRYT,21842,SDEG32/JSVRYT,Parking public,,2,false,,,,," Avenue de la République, Saint-Clar 32380 France",0.770562,43.891,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PQWTCYQ,21820,SDEG32/QWTCYQ,Parking public,,2,false,,,,,"7 Place du Foirail, Saramon 32450 France",0.76235,43.521109,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,11.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PVYUUWX,21822,SDEG32/VYUUWX,Parking public,,2,false,,,,," Rue de l'Église, Seissan 32260 France",0.592199,43.4919,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*P8787877608213160839,471264,SDEG32/PJHOAYDA3O,Parking public,,2,false,,,,," C2, En Hourment, Labrihe 32120 France",0.87569,43.770253,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,0,0,1,1,1,0,0,0,50.0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PXPAZYK,21849,SDEG32/XPAZYK,Parking public,,2,false,,,,," Boulevard du Nord, Valence-sur-Baïse 32310 France",0.381984,43.8829,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PUCAAKJ,294494,SDEG32/UCAAKJ,Parking public,,1,false,,,,," Rue de la Plaine et du 19 Mars 1962, Sainte-Mère 32700 France",0.66865,44.0031,gireve-2,24/7,false,false,,false,Accessibilité inconnue,1,1,1,1,1,0,0,0,0,50.0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PSAXDEN,21850,SDEG32/SAXDEN,Parking public,,2,false,,,,," Place Mahomme, Vic-Fezensac 32190 France",0.301174,43.757,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PPQSUGK,21815,SDEG32/PQSUGK,Parking public,,2,false,,,,," Place de l'Hôtel de Ville, Marciac 32230 France",0.16162,43.5243,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PNXFKDH,242344,SDEG32/NXFKDH,Parking public,,1,false,,,,," Avenue de Gascogne, Villecomtal-sur-Arros 32730 France",0.19905,43.4017,gireve-2,24/7,false,false,,false,Accessibilité inconnue,1,1,1,1,1,0,0,0,0,50.0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PBGFWHE,21816,SDEG32/BGFWHE,Parking public,,2,false,,,,," Place du Colonel Parisot, Aignan 32290 France",0.083122,43.6975,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PJPBEPL,213047,SDEG32/JPBEPL,Parking public,,1,false,,,,,"16 Route de Mont-de-Marsan, Le Houga 32460 France",-0.18727,43.7773,gireve-2,24/7,false,false,,false,Accessibilité inconnue,1,1,1,1,1,0,0,0,0,50.0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PAMUVUF,21817,SDEG32/AMUVUF,Parking public,,2,false,,,,," Place de la Garlande, Barcelonne-du-Gers 32720 France",-0.236975,43.703,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PLALSSE,294491,SDEG32/LALSSE,Voirie,,2,false,,,,," Place du 8 Juillet 1977, Castéra-Verduzan 32410 France",0.42744,43.8057,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PRAMSWR,21818,SDEG32/RAMSWR,Parking public,,2,false,,,,," D626, Lombez 32220 France",0.915598,43.4745,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PQDBEGF,79825,SDEG32/QDBEGF,Voirie,,1,false,,,,,"14 Rue Roger Salengro, Auch 32000 France",0.60016,43.6676,gireve-2,24/7,false,false,,false,Accessibilité inconnue,1,1,1,1,1,0,0,0,0,50.0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PANWJWC,21819,SDEG32/ANWJWC,Parking public,,2,false,,,,,"6 Place des Cordeliers, Samatan 32130 France",0.929674,43.4906,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PVFWKYJ,21835,SDEG32/VFWKYJ,Parking public,,2,false,,,,," Allée des Arts, Auch 32000 France",0.592952,43.652,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PXRFJWF,21823,SDEG32/XRFJWF,Parking public,,2,false,,,,," Place du Maréchal Lannes, Auch 32000 France",0.585688,43.6363,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*P5968209272135355307,347039,SDEG32/OLNVAYQDOR,Voirie,,2,false,,,,," Boulevard Lacave, La Romieu 32480 France",0.49866,43.9812,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PNKUESQ,21824,SDEG32/NKUESQ,Parking public,,2,false,,,,," Rue Masséna, Auch 32000 France",0.590491,43.6488,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PUPBWJL,94328,SDEG32/UPBWJL,Voirie,,2,false,,,,," D228, Saint-Blancard 32140 France",0.646555,43.3439,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PJXNFKK,94325,SDEG32/JXNFKK,Voirie,,2,false,,,,," Avenue des Pyrénées, Simorre 32420 France",0.73349,43.4498,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*P6250631088759345058,347033,SDEG32/AVQXQB,Voirie,,2,false,,,,,"18 Avenue des Thermes, Cazaubon 32150 France",-0.043535,43.9499,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PBABXXR,21844,SDEG32/BABXXR,Parking public,,2,false,,,,," Chemin de Ronde, Cologne 32430 France",0.97845,43.7229,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PDMVKVB,21838,SDEG32/DMVKVB,Parking public,,2,false,,,,," Rue Jean Jaurès, Condom 32100 France",0.372822,43.9558,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PCDKXJS,21831,SDEG32/CDKXJS,Parking public,,2,false,,,,," Rue de Rochefort, Eauze 32800 France",0.103122,43.8593,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PYECSZR,21839,SDEG32/YECSZR,Parking public,,2,false,,,,," Avenue Pierre de Coubertin, Fleurance 32500 France",0.666379,43.8505,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PHXJWUA,21827,SDEG32/HXJWUA,Parking public,,2,false,,,,," Boulevard du Nord, Gimont 32200 France",0.873202,43.63,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
Syndicat Départemental d'Énergies du Gers (SDEG),,,Syndicat Départemental d'Énergies du Gers (SDEG) | FR*S32,roaming@freshmile.com,,SDEG32,FR*S32*PXTSRMR,21826,SDEG32/XTSRMR,Parking public,,2,false,,,,," Rue Fermanville, Gondrin 32330 France",0.237184,43.8843,gireve-2,24/7,false,false,,false,Accessibilité inconnue,2,2,2,0,0,0,0,22.0,0,0
